dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1637024400,2021-11-16 01:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,17.02,,5.64,16,14.18,17.77,1021,,,47,2.73,11,,,,,,14,801,Clouds,few clouds,02n
1637028000,2021-11-16 02:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.63,,6.89,14.71,13.18,15.89,1022,,,56,2.2,351,,,,,,5,800,Clear,sky is clear,01n
1637031600,2021-11-16 03:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,14.92,,6.99,14.01,10.18,14.99,1023,,,59,1.95,336,,,,,,21,801,Clouds,few clouds,02n
1637035200,2021-11-16 04:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,13.85,,7.39,12.99,10.18,13.89,1024,,,65,1.62,326,,,,,,80,803,Clouds,broken clouds,04n
1637038800,2021-11-16 05:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.02,,7.53,11.21,9.18,12.77,1024,,,74,1.57,314,,,,,,76,803,Clouds,broken clouds,04n
1637042400,2021-11-16 06:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,11.86,,8.15,11.14,8.18,12.21,1024,,,78,1.67,299,,,,,,8,800,Clear,sky is clear,01n
1637046000,2021-11-16 07:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,11.11,,7.61,10.34,7.18,12.21,1024,,,79,1.54,284,,,,,,2,800,Clear,sky is clear,01n
1637049600,2021-11-16 08:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,9.58,,6.12,9.26,4.18,11.66,1023,,,79,1.42,274,,,,,,0,800,Clear,sky is clear,01n
1637053200,2021-11-16 09:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,9.08,,5.82,9.08,5.18,10.55,1022,,,80,1.08,265,,,,,,4,800,Clear,sky is clear,01n
1637056800,2021-11-16 10:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,8.53,,6.99,8.53,4.18,10.55,1023,,,90,0.86,250,,,,,,2,800,Clear,sky is clear,01n
1637060400,2021-11-16 11:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,7.48,,5.79,7.48,3.18,9.43,1023,,,89,1.06,248,,,,,,1,800,Clear,sky is clear,01n
1637064000,2021-11-16 12:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,7.48,,5.79,7.48,2.18,9.43,1023,,,89,1.09,246,,,,,,3,800,Clear,sky is clear,01n
1637067600,2021-11-16 13:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,6.92,,5.23,6.92,3.18,9.43,1023,,,89,1.15,245,,,,,,8,800,Clear,sky is clear,01d
1637071200,2021-11-16 14:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,9.63,,5.61,9.63,7.18,10.55,1024,,,76,1.26,248,,,,,,5,800,Clear,sky is clear,01d
1637074800,2021-11-16 15:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,11.27,,4.94,10.15,10.18,12.77,1024,,,65,0.43,310,,,,,,0,800,Clear,sky is clear,01d
1637078400,2021-11-16 16:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,13.96,,5.84,12.93,12.68,14.89,1023,,,58,1.04,24,,,,,,0,800,Clear,sky is clear,01d
1637082000,2021-11-16 17:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,16.5,,4.85,15.41,15.46,17.89,1021,,,46,1.33,35,,,,,,0,800,Clear,sky is clear,01d
1637085600,2021-11-16 18:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,18.69,,5.53,17.71,18.32,19.18,1019,,,42,1.32,35,,,,,,0,800,Clear,sky is clear,01d
1637089200,2021-11-16 19:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,19.92,,5.2,18.96,19.89,20.18,1017,,,38,1.22,32,,,,,,1,800,Clear,sky is clear,01d
1637092800,2021-11-16 20:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,20.79,,4.37,19.81,20.46,21.18,1016,,,34,1.01,28,,,,,,46,802,Clouds,scattered clouds,03d
1637096400,2021-11-16 21:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,20.95,,3.65,19.94,20.46,21.66,1014,,,32,0.75,31,,,,,,71,803,Clouds,broken clouds,04d
1637100000,2021-11-16 22:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,20.79,,5.58,19.89,20.18,21.1,1015,,,37,0.79,41,,,,,,95,804,Clouds,overcast clouds,04d
1637103600,2021-11-16 23:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,20.63,,5.05,19.69,18.18,20.89,1015,,,36,1.2,62,,,,,,73,803,Clouds,broken clouds,04d
1637107200,2021-11-17 00:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,19.17,,2.1,17.98,17.18,19.99,1015,,,32,0.7,136,,,,,,21,801,Clouds,few clouds,02n
1637110800,2021-11-17 01:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,17.93,,8.5,17.19,14.18,18.32,1016,,,54,0.98,238,,,,,,23,801,Clouds,few clouds,02n
1637114400,2021-11-17 02:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,16.86,,7.77,16.04,13.18,17.21,1018,,,55,1.39,258,,,,,,36,802,Clouds,scattered clouds,03n
1637118000,2021-11-17 03:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.95,,7.19,15.06,12.18,16.66,1019,,,56,1.73,258,,,,,,4,800,Clear,sky is clear,01n
1637121600,2021-11-17 04:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.79,,8.29,15.02,11.18,16.1,1019,,,61,1.83,260,,,,,,0,800,Clear,sky is clear,01n
1637125200,2021-11-17 05:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.08,,9.23,14.42,9.18,15.55,1020,,,68,1.6,255,,,,,,0,800,Clear,sky is clear,01n
1637128800,2021-11-17 06:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,14.01,,8.63,13.29,8.18,14.43,1020,,,70,1.47,254,,,,,,4,800,Clear,sky is clear,01n
1637132400,2021-11-17 07:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.93,,8.61,12.24,6.18,13.32,1020,,,75,1.14,246,,,,,,4,800,Clear,sky is clear,01n
1637136000,2021-11-17 08:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,11.73,,8.4,11.05,5.18,12.77,1019,,,80,0.86,243,,,,,,4,800,Clear,sky is clear,01n
1637139600,2021-11-17 09:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,10.68,,8.44,10.05,5.18,11.66,1019,,,86,0.92,241,,,,,,9,800,Clear,sky is clear,01n
1637143200,2021-11-17 10:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,10.13,,8.57,9.55,5.18,11.66,1020,,,90,1.03,233,,,,,,8,800,Clear,sky is clear,01n
1637146800,2021-11-17 11:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,5.78,,4.43,5.78,4.69,11.1,1020,,,91,1.06,233,,,,,,10,800,Clear,sky is clear,01n
1637150400,2021-11-17 12:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,9.08,,7.69,9.08,4.18,10.55,1020,,,91,0.95,231,,,,,,13,801,Clouds,few clouds,02n
1637154000,2021-11-17 13:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,9.08,,7.85,9.08,4.18,10.55,1021,,,92,1.01,235,,,,,,9,800,Clear,sky is clear,01d
1637157600,2021-11-17 14:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,10.38,,7.44,9.61,6.18,12.21,1021,,,82,1.42,235,,,,,,10,800,Clear,sky is clear,01d
1637161200,2021-11-17 15:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,13.03,,7.27,12.16,11.89,14.43,1022,,,68,0.65,237,,,,,,12,801,Clouds,few clouds,02d
1637164800,2021-11-17 16:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.24,,6.79,14.31,14.89,16.1,1021,,,57,0.57,359,,,,,,7,800,Clear,sky is clear,01d
1637168400,2021-11-17 17:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,17.93,,4.85,16.88,17.18,18.32,1020,,,42,1.25,21,,,,,,4,800,Clear,sky is clear,01d
1637172000,2021-11-17 18:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,19.01,,5.47,18.04,18.79,19.43,1018,,,41,1.22,34,,,,,,10,800,Clear,sky is clear,01d
1637175600,2021-11-17 19:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,20.08,,6.08,19.19,19.89,20.55,1017,,,40,1.27,41,,,,,,12,801,Clouds,few clouds,02d
1637179200,2021-11-17 20:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,21.52,,5.84,20.67,20.46,22.89,1015,,,36,1.17,44,,,,,,15,801,Clouds,few clouds,02d
1637182800,2021-11-17 21:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,21.71,,5.6,20.85,21.18,21.89,1014,,,35,0.75,28,,,,,,75,803,Clouds,broken clouds,04d
1637186400,2021-11-17 22:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,21.86,,7.3,21.12,20.18,22.21,1014,,,39,1.51,45,,,,,,41,802,Clouds,scattered clouds,03d
1637190000,2021-11-17 23:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,20.67,,5.48,19.76,18.18,20.89,1014,,,37,2.09,47,,,,,,28,802,Clouds,scattered clouds,03d
1637193600,2021-11-18 00:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,20.24,,10.92,19.76,16.18,21.1,1015,,,55,1.47,62,,,,,,19,801,Clouds,few clouds,02n
1637197200,2021-11-18 01:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,18.09,,3.19,16.92,14.18,18.88,1016,,,37,0.65,201,,,,,,7,800,Clear,sky is clear,01n
1637200800,2021-11-18 02:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,17.02,,7.65,16.19,13.18,17.77,1017,,,54,0.74,226,,,,,,2,800,Clear,sky is clear,01n
1637204400,2021-11-18 03:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,16.11,,9.07,15.42,13.18,17.21,1018,,,63,1.04,252,,,,,,3,800,Clear,sky is clear,01n
1637208000,2021-11-18 04:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.79,,9,15.1,10.18,16.1,1019,,,64,1.54,264,,,,,,0,800,Clear,sky is clear,01n
1637211600,2021-11-18 05:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,14.33,,8.51,13.59,9.18,15.55,1020,,,68,1.67,267,,,,,,0,800,Clear,sky is clear,01n
1637215200,2021-11-18 06:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,14.17,,8.99,13.5,9.18,14.99,1020,,,71,1.55,263,,,,,,12,801,Clouds,few clouds,02n
1637218800,2021-11-18 07:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.34,,8.04,11.59,6.18,13.88,1020,,,75,1.45,253,,,,,,18,801,Clouds,few clouds,02n
1637222400,2021-11-18 08:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.18,,8.46,11.49,6.18,13.32,1020,,,78,1.45,248,,,,,,30,802,Clouds,scattered clouds,03n
1637226000,2021-11-18 09:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,10.93,,7.8,10.19,6.18,12.21,1019,,,81,1.33,246,,,,,,74,803,Clouds,broken clouds,04n
1637229600,2021-11-18 10:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,9.83,,6.18,9.83,6.18,12.21,1020,,,78,0.73,235,,,,,,92,804,Clouds,overcast clouds,04n
1637233200,2021-11-18 11:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,9.58,,6.48,9.58,6.18,11.66,1020,,,81,0.63,234,,,,,,95,804,Clouds,overcast clouds,04n
1637236800,2021-11-18 12:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,9.58,,7.36,9.58,5.18,11.66,1020,,,86,0.7,235,,,,,,91,804,Clouds,overcast clouds,04n
1637240400,2021-11-18 13:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,10.13,,7.9,9.44,5.18,11.66,1021,,,86,0.58,242,,,,,,98,804,Clouds,overcast clouds,04d
1637244000,2021-11-18 14:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,10.38,,7.26,9.59,6.18,12.21,1022,,,81,0.85,247,,,,,,85,804,Clouds,overcast clouds,04d
1637247600,2021-11-18 15:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,13.09,,6.89,12.18,11.18,13.88,1022,,,66,0.36,357,,,,,,76,803,Clouds,broken clouds,04d
1637251200,2021-11-18 16:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.24,,6.79,14.31,14.89,16.1,1022,,,57,0.92,35,,,,,,60,803,Clouds,broken clouds,04d
1637254800,2021-11-18 17:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,17.78,,6.02,16.81,17.68,18.18,1021,,,46,1.48,41,,,,,,36,802,Clouds,scattered clouds,03d
1637258400,2021-11-18 18:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,19.01,,6.49,18.12,18.79,21.18,1020,,,44,2.1,46,,,,,,26,802,Clouds,scattered clouds,03d
1637262000,2021-11-18 19:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,20.63,,6.93,19.82,20.46,23.18,1018,,,41,2.28,48,,,,,,6,800,Clear,sky is clear,01d
1637265600,2021-11-18 20:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,21.71,,6.4,20.9,21.57,23.18,1017,,,37,2.3,47,,,,,,0,800,Clear,sky is clear,01d
1637269200,2021-11-18 21:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,21.86,,6.53,21.07,21.57,23.18,1016,,,37,2.32,39,,,,,,5,800,Clear,sky is clear,01d
1637272800,2021-11-18 22:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,22.02,,6.67,21.24,21.57,22.77,1015,,,37,2.22,27,,,,,,3,800,Clear,sky is clear,01d
1637276400,2021-11-18 23:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,21.27,,6.4,20.44,20.18,22.77,1016,,,38,2.67,29,,,,,,3,800,Clear,sky is clear,01d
1637280000,2021-11-19 00:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,20.44,,6.03,19.56,18.18,21.1,1017,,,39,1.9,25,,,,,,0,800,Clear,sky is clear,01n
1637283600,2021-11-19 01:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,17.34,,7.4,16.49,16.18,18.88,1019,,,52,2.28,19,,,,,,1,800,Clear,sky is clear,01n
1637287200,2021-11-19 02:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.95,,10.49,15.43,15.18,16.66,1022,,,70,2.83,13,,,,,,1,800,Clear,sky is clear,01n
1637290800,2021-11-19 03:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,14.92,,11.12,14.5,14.18,14.99,1024,,,78,2.78,3,,,,,,61,803,Clouds,broken clouds,04n
1637294400,2021-11-19 04:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,14.01,,10.8,13.58,12.18,14.43,1025,,,81,2.71,4,,,,,,91,804,Clouds,overcast clouds,04n
1637298000,2021-11-19 05:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,13.85,,11.2,13.48,11.18,13.89,1026,,,84,2.23,14,,,,,,94,804,Clouds,overcast clouds,04n
1637301600,2021-11-19 06:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.93,,10.65,12.52,10.18,13.32,1026,,,86,1.89,25,,,,,,96,804,Clouds,overcast clouds,04n
1637305200,2021-11-19 07:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.93,,9.93,12.42,10.18,13.32,1026,,,82,1.64,29,,0.38,,,,100,500,Rain,light rain,10n
1637308800,2021-11-19 08:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.93,,9.19,12.32,8.18,13.32,1025,,,78,0.92,34,,0.17,,,,98,500,Rain,light rain,10n
1637312400,2021-11-19 09:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.93,,10.47,12.5,8.18,13.32,1025,,,85,0.7,50,,0.13,,,,70,500,Rain,light rain,10n
1637316000,2021-11-19 10:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.93,,10.99,12.58,7.18,13.32,1024,,,88,0.46,324,,,,,,72,803,Clouds,broken clouds,04n
1637319600,2021-11-19 11:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.93,,10.82,12.55,5.18,13.32,1024,,,87,0.86,355,,,,,,80,803,Clouds,broken clouds,04n
1637323200,2021-11-19 12:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.93,,10.82,12.55,6.18,13.32,1025,,,87,1.58,351,,,,,,100,804,Clouds,overcast clouds,04n
1637326800,2021-11-19 13:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.93,,11.5,12.65,5.18,13.32,1026,,,91,2.37,2,,0.35,,,,100,500,Rain,light rain,10d
1637330400,2021-11-19 14:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.93,,11.83,12.71,7.18,13.32,1026,,,93,2.53,17,,0.24,,,,100,500,Rain,light rain,10d
1637334000,2021-11-19 15:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,13.85,,12.57,13.69,11.18,13.89,1028,,,92,2.35,23,,0.23,,,,100,500,Rain,light rain,10d
1637337600,2021-11-19 16:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,14.76,,13.14,14.64,14.43,15.18,1028,,,90,2.31,28,,0.34,,,,82,500,Rain,light rain,10d
1637341200,2021-11-19 17:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.47,,10.45,14.95,14.99,17.18,1026,,,72,2.75,34,,0.3,,,,95,500,Rain,light rain,10d
1637344800,2021-11-19 18:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.63,,9.75,15.02,15.46,17.18,1025,,,68,2.9,36,,,,,,96,804,Clouds,overcast clouds,04d
1637348400,2021-11-19 19:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.63,,9.08,14.95,15.46,18.18,1023,,,65,3.81,43,,0.19,,,,97,500,Rain,light rain,10d
1637352000,2021-11-19 20:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,16.71,,10.33,16.16,16.57,19.18,1022,,,66,3.94,43,,,,,,95,804,Clouds,overcast clouds,04d
1637355600,2021-11-19 21:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,16.86,,10.02,16.27,16.57,19.18,1022,,,64,3.74,39,,,,,,77,803,Clouds,broken clouds,04d
1637359200,2021-11-19 22:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,17.02,,12.56,16.74,16.57,19.18,1021,,,75,3.52,31,,,,,,64,803,Clouds,broken clouds,04d
1637362800,2021-11-19 23:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.95,,12.12,15.64,15.46,17.18,1021,,,78,3.04,38,,0.13,,,,80,500,Rain,light rain,10d
1637366400,2021-11-20 00:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.24,,11.63,14.88,14.89,16.1,1023,,,79,1.99,29,,0.15,,,,96,500,Rain,light rain,10n
1637370000,2021-11-20 01:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,14.17,,10.96,13.76,13.18,14.99,1023,,,81,1.99,25,,0.14,,,,100,500,Rain,light rain,10n
1637373600,2021-11-20 02:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,13.09,,10.8,12.7,12.68,13.88,1024,,,86,1.87,23,,0.12,,,,100,500,Rain,light rain,10n
1637377200,2021-11-20 03:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.02,,10.1,11.58,11.57,13.18,1025,,,88,1.74,16,,,,,,95,804,Clouds,overcast clouds,04n
1637380800,2021-11-20 04:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.02,,10.26,11.6,11.57,12.77,1026,,,89,1.8,19,,,,,,100,804,Clouds,overcast clouds,04n
1637384400,2021-11-20 05:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.02,,10.26,11.6,11.18,12.77,1026,,,89,1.49,19,,,,,,97,804,Clouds,overcast clouds,04n
1637388000,2021-11-20 06:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,11.86,,10.44,11.48,10.18,12.21,1025,,,91,1.29,14,,,,,,99,804,Clouds,overcast clouds,04n
1637391600,2021-11-20 07:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,11.86,,10.77,11.53,10.18,12.21,1025,,,93,1.29,11,,,,,,99,804,Clouds,overcast clouds,04n
1637395200,2021-11-20 08:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,11.27,,10.34,10.91,8.18,12.77,1025,,,94,1.3,7,,,,,,100,804,Clouds,overcast clouds,04n
1637398800,2021-11-20 09:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,10.56,,9.79,10.15,7.18,12.21,1024,,,95,1.3,1,,,,,,100,804,Clouds,overcast clouds,04n
1637402400,2021-11-20 10:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,10.4,,9.94,10.03,7.18,11.66,1024,,,97,1.1,330,,,,,,68,803,Clouds,broken clouds,04n
1637406000,2021-11-20 11:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,9.64,,9.19,9.64,6.18,11.66,1024,,,97,0.84,327,,,,,,71,803,Clouds,broken clouds,04n
1637409600,2021-11-20 12:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,9.48,,9.03,9.48,6.18,11.1,1025,,,97,0.74,324,,,,,,68,803,Clouds,broken clouds,04n
1637413200,2021-11-20 13:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,10.24,,9.48,9.8,6.18,11.1,1025,,,95,0.92,321,,,,,,62,803,Clouds,broken clouds,04d
1637416800,2021-11-20 14:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,10.4,,9.16,9.9,7.18,11.66,1026,,,92,0.79,330,,,,,,64,803,Clouds,broken clouds,04d
1637420400,2021-11-20 15:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,11.73,,9.64,11.23,8.18,11.89,1026,,,87,0.84,15,,,,,,50,802,Clouds,scattered clouds,03d
1637424000,2021-11-20 16:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,13.69,,10.68,13.26,11.18,13.89,1025,,,82,1.18,35,,,,,,8,800,Clear,sky is clear,01d
1637427600,2021-11-20 17:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.08,,8.33,14.31,14.89,17.18,1023,,,64,1.44,35,,,,,,1,800,Clear,sky is clear,01d
1637431200,2021-11-20 18:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,17.02,,8.96,16.32,16.57,20.18,1021,,,59,1.52,33,,,,,,7,800,Clear,sky is clear,01d
1637434800,2021-11-20 19:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,19.76,,10.74,19.25,19.43,20.18,1020,,,56,1.87,31,,,,,,24,801,Clouds,few clouds,02d
1637438400,2021-11-20 20:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,20.63,,9.24,20,20.46,21.18,1018,,,48,2.26,33,,,,,,36,802,Clouds,scattered clouds,03d
1637442000,2021-11-20 21:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,21.71,,8.6,21.06,21.57,22.18,1017,,,43,2.36,35,,,,,,35,802,Clouds,scattered clouds,03d
1637445600,2021-11-20 22:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,21.71,,12.01,21.35,21.18,21.89,1016,,,54,2.24,39,,,,,,26,802,Clouds,scattered clouds,03d
1637449200,2021-11-20 23:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,21.11,,11.17,20.66,18.18,22.21,1016,,,53,2.16,26,,,,,,22,801,Clouds,few clouds,02d
1637452800,2021-11-21 00:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,20.08,,11.57,19.66,17.18,20.55,1017,,,58,1.91,21,,,,,,25,802,Clouds,scattered clouds,03n
1637456400,2021-11-21 01:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,19.01,,11.57,18.59,14.18,19.43,1019,,,62,1.54,12,,,,,,42,802,Clouds,scattered clouds,03n
1637460000,2021-11-21 02:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,16.27,,12.04,15.94,14.18,17.77,1021,,,76,1.75,360,,,,,,18,801,Clouds,few clouds,02n
1637463600,2021-11-21 03:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.4,,12.35,15.14,12.18,16.66,1022,,,82,2.05,340,,,,,,17,801,Clouds,few clouds,02n
1637467200,2021-11-21 04:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,15.79,,13.09,15.62,12.18,16.1,1023,,,84,1.95,334,,,,,,17,801,Clouds,few clouds,02n
1637470800,2021-11-21 05:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,14.92,,12.95,14.77,11.18,14.99,1023,,,88,1.59,331,,,,,,32,802,Clouds,scattered clouds,03n
1637474400,2021-11-21 06:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,13.84,,12.56,13.68,12.18,13.89,1023,,,92,1.2,326,,,,,,91,804,Clouds,overcast clouds,04n
1637478000,2021-11-21 07:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,13.84,,12.56,13.68,12.18,13.89,1023,,,92,0.99,319,,,,,,90,804,Clouds,overcast clouds,04n
1637481600,2021-11-21 08:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,13.84,,12.56,13.68,12.18,13.89,1023,,,92,0.96,315,,,,,,91,804,Clouds,overcast clouds,04n
1637485200,2021-11-21 09:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.78,,12.16,12.62,12.18,12.89,1023,,,96,0.92,314,,,,,,92,804,Clouds,overcast clouds,04n
1637488800,2021-11-21 10:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,12.78,,12,12.59,12.18,12.89,1022,,,95,0.81,296,,,,,,89,804,Clouds,overcast clouds,04n
1637492400,2021-11-21 11:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,11.73,,11.11,11.47,10.18,11.89,1022,,,96,1.01,283,,,,,,94,804,Clouds,overcast clouds,04n
1637496000,2021-11-21 12:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,11.73,,11.11,11.47,9.18,11.89,1023,,,96,0.68,261,,,,,,99,804,Clouds,overcast clouds,04n
1637499600,2021-11-21 13:00:00 +0000 UTC,-21600,Frialsa,19.638615,-99.145726,11.73,,11.27,11.49,8.18,11.89,1023,,,97,0.65,249,,,,,,100,804,Clouds,overcast clouds,04d
